ids,date,Date_Only,Year,Month,Month_Name,Day,Hour,DayName,DayOfWeek,Week,Time_Period,user,text,Sentiment,Sentiment_Label,VADER_Score,VADER_Category,Text_Length,Word_Count,Has_URL,Has_Mention,Has_Hashtag,Brand
2252256893,2009-06-20 05:51:08,2009-06-20,2009,6,June,20,5,Saturday,5,25,Night,hack2learn,@musclenerd @iphone_dev it seems you encounter the same problem then me  Intense Debate is down (502 Bad Gateway) Slow down our Website,0,Negative,-0.7096,Negative,135,22,0,1,0,Iphone
2049914944,2009-06-05 17:43:42,2009-06-05,2009,6,June,5,17,Friday,4,23,Afternoon,Imissyourobot,Omg look at this picture I just took with my iPhone. AMAZING!   http://twitpic.com/6pl62,1,Positive,0.7027,Positive,88,13,1,0,0,Iphone
1963300826,2009-05-29 12:30:57,2009-05-29,2009,5,May,29,12,Friday,4,22,Afternoon,Deedubau,@daynah it doesn't work with the iPhone yet   I love it for the simplicity but I need to be able to sort tasks on my iPhone to be useful,0,Negative,0.7543,Positive,136,29,0,1,0,Iphone
2063152839,2009-06-07 01:33:46,2009-06-07,2009,6,June,7,1,Sunday,6,23,Night,sabinochoi,and now my FAV song!!!! COLDPLAY  evening is getting better and better...  liking shuffling on my iphone tonight.... ,1,Positive,0.9246,Positive,117,18,0,0,0,Iphone
2255907963,2009-06-20 11:58:29,2009-06-20,2009,6,June,20,11,Saturday,5,25,Morning,santoshp,@aalaap iphone 3gs is a sour grape for me.. ,0,Negative,0.0,Neutral,44,9,0,1,0,Iphone
1752606312,2009-05-09 22:24:22,2009-05-09,2009,5,May,9,22,Saturday,5,19,Evening,BoL7z,@DXPetti awww doesn't work on iPhone yet hurry up YouTube ,0,Negative,0.0,Neutral,58,10,0,1,0,Iphone
2207058605,2009-06-17 07:25:45,2009-06-17,2009,6,June,17,7,Wednesday,2,25,Morning,bbylo53,I hate how the iPhone 2G can't get MMS!  Apple is making me mad ,0,Negative,-0.8016,Negative,64,14,0,0,0,Iphone
1833805407,2009-05-18 00:31:18,2009-05-18,2009,5,May,18,0,Monday,0,21,Night,Christyxcore,"So far, I think I'm liking Twitterfon Pro. Hmmm. Damn, too many Twitter apps on my iPhone again ",0,Negative,0.0,Neutral,96,18,0,0,0,Iphone
1999101383,2009-06-01 19:38:39,2009-06-01,2009,6,June,1,19,Monday,0,23,Evening,WD1986,blackberry is dead...looks like im going ot have to bite the bullet and get the iphone... ,0,Negative,0.3612,Positive,90,16,0,0,0,Iphone
2236688520,2009-06-19 04:18:29,2009-06-19,2009,6,June,19,4,Friday,4,25,Night,engadgeteer,I believe the lines on AT&amp;T stores are thickening up  iPhone 3G S,0,Negative,0.0,Neutral,69,13,0,0,0,Iphone
2230484990,2009-06-18 17:10:46,2009-06-18,2009,6,June,18,17,Thursday,3,25,Afternoon,wsupjmac,"Meeting, I've yet to master iPhone texting ",0,Negative,0.0,Neutral,43,7,0,0,0,Iphone
2000120040,2009-06-01 21:27:04,2009-06-01,2009,6,June,1,21,Monday,0,23,Evening,oneals2focus,All my iPhone and iPod Touch peeps that Sims 3 is out in the app store!! ,1,Positive,0.0,Neutral,73,16,0,0,0,Iphone
2070581749,2009-06-07 17:57:08,2009-06-07,2009,6,June,7,17,Sunday,6,23,Afternoon,TropicsZ4,@NicoleVSanchez wow. Nicole with an iphone  great I put on my profile that i am an iphone addict. :0 Glad your day is great .,1,Positive,0.9432,Positive,125,25,0,1,0,Iphone
2323674823,2009-06-25 01:12:19,2009-06-25,2009,6,June,25,1,Thursday,3,26,Night,SammyBowman,#Squarespace Should TOTALLY pick me. Because I want that Iphone. I'm stuck here with a broken down Sony Ericsson. Case is coming off ,0,Negative,-0.5859,Negative,133,23,0,0,1,Iphone
2249171624,2009-06-19 21:50:46,2009-06-19,2009,6,June,19,21,Friday,4,25,Evening,amitparikh,Computer keeps crashing while trying to install winxp  Good thing I got my iPhone today,0,Negative,0.4404,Positive,87,15,0,0,0,Iphone
1752591361,2009-05-09 22:21:37,2009-05-09,2009,5,May,9,22,Saturday,5,19,Evening,ukdjgrl993,FREE UNLIMITED RINGTONES!!! - http://tinyurl.com/freeringring - USA ONLY - Awesome 4 iphone ,1,Positive,0.8753,Positive,92,12,1,0,0,Iphone
2240798177,2009-06-19 10:10:30,2009-06-19,2009,6,June,19,10,Friday,4,25,Morning,dwdawson1,My iPhone has arrived! Now it's study time... ,0,Negative,0.0,Neutral,46,8,0,0,0,Iphone
2234579651,2009-06-18 23:19:42,2009-06-18,2009,6,June,18,23,Thursday,3,25,Evening,darshakk,"My iPhone woke up, but it's deaf!! Needs to see a good iPhone doctor ",0,Negative,0.6634,Positive,69,14,0,0,0,Iphone
2202768652,2009-06-16 22:22:47,2009-06-16,2009,6,June,16,22,Tuesday,1,25,Evening,darky000,Just broke my iPhone.  http://gifts.freebiejeebies.co.uk/76968,0,Negative,-0.4215,Negative,62,5,1,0,0,Iphone
2015497558,2009-06-03 04:49:19,2009-06-03,2009,6,June,3,4,Wednesday,2,23,Night,saroh,@iPhoneSpree seems your promo codes are only valid for the US appstore  Too bad....,0,Negative,-0.5423,Negative,83,14,0,1,0,Iphone
2236122500,2009-06-19 02:54:40,2009-06-19,2009,6,June,19,2,Friday,4,25,Night,daisyfrancesca,New iphones today! &amp; I think the cold has caught up to me ,0,Negative,0.0,Neutral,62,13,0,0,0,Iphone
2283920584,2009-06-22 13:14:06,2009-06-22,2009,6,June,22,13,Monday,0,26,Afternoon,jgreenaway,Switching to IE until I figure out why FF keeps crashing  An iPhone GC from #squarespace would certainly cheer me up...,0,Negative,0.8494,Positive,119,21,0,0,1,Iphone
2218254903,2009-06-17 22:09:15,2009-06-17,2009,6,June,17,22,Wednesday,2,25,Evening,singinjean,Can't say I'm too impressed with iPhone os 3.0. And I'm not 4sho yet but I think it's made my phone slower. ,0,Negative,0.2617,Positive,108,22,0,0,0,Iphone
1676246707,2009-05-01 21:29:38,2009-05-01,2009,5,May,1,21,Friday,4,18,Evening,sdowell,Was playing Go on my iphone against a guy in Mongolia and my wifi dropped.    I think I was winning. Rats!,0,Negative,0.6696,Positive,106,21,0,0,0,Iphone
2063151189,2009-06-07 01:33:25,2009-06-07,2009,6,June,7,1,Sunday,6,23,Night,KatGirlDev,im definetly going to download sims 3 onto my iphone ,1,Positive,0.0,Neutral,53,10,0,0,0,Iphone
1755572994,2009-05-10 09:29:06,2009-05-10,2009,5,May,10,9,Sunday,6,19,Morning,joshboulton,"Forgot to say Happy Birthday to his Dad (too bust eating cake) so happy b day to him, he's getting his iPhone next week now ",0,Negative,0.857,Positive,124,25,0,0,0,Iphone
1795654953,2009-05-14 08:08:47,2009-05-14,2009,5,May,14,8,Thursday,3,20,Morning,kristiluv212,hey everyone! im new to twitter  just got it on my iphone,1,Positive,0.0,Neutral,57,12,0,0,0,Iphone
2251418849,2009-06-20 03:26:40,2009-06-20,2009,6,June,20,3,Saturday,5,25,Night,zguy916,@iphone_dev downloaded redsnow for windows and i cant open ?!?! Sorry im a newbie ,0,Negative,0.2883,Positive,82,14,0,1,0,Iphone
1834191210,2009-05-18 01:59:05,2009-05-18,2009,5,May,18,1,Monday,0,21,Night,banolka,@pimpyouriphone I will have to do the same soon for my friends ,1,Positive,0.4767,Positive,63,12,0,1,0,Iphone
2061377351,2009-06-06 20:44:31,2009-06-06,2009,6,June,6,20,Saturday,5,23,Evening,djmobeatz,@XoXoGabz none  i used it from my iPhone,0,Negative,0.0,Neutral,40,8,0,1,0,Iphone
2000517476,2009-06-01 22:17:46,2009-06-01,2009,6,June,1,22,Monday,0,23,Evening,PolarBearFarm,@freitasm mainly background iPhone related changes ,1,Positive,0.0,Neutral,51,6,0,1,0,Iphone
2180733494,2009-06-15 10:52:17,2009-06-15,2009,6,June,15,10,Monday,0,25,Morning,Projectstudios,@powerMonster - Well i'm not at all happy about the new Iphone to be honest. I have been using an AMD version of mac osx  #squarespace,0,Negative,0.3404,Positive,134,26,0,1,1,Iphone
2254175914,2009-06-20 09:20:38,2009-06-20,2009,6,June,20,9,Saturday,5,25,Morning,problogdesign,@HanselDobbs Wish I was the same! Still sitting with a useless iPhone next to me... ,0,Negative,-0.1007,Negative,84,15,0,1,0,Iphone
2052532780,2009-06-06 01:03:25,2009-06-06,2009,6,June,6,1,Saturday,5,23,Night,Vicstar,My #iPhone app #AroundMe sure comes in handy now! I forgot i had that!!! This will make today's exploring so much easier!!! ,1,Positive,0.7612,Positive,124,22,0,0,1,Iphone
2179989567,2009-06-15 09:51:39,2009-06-15,2009,6,June,15,9,Monday,0,25,Morning,mriedlinger,"@painterlyfiend  Here's hoping.  I really wanted to hold out for the iPhone, but I guess necessity beats desire every time ",0,Negative,0.6652,Positive,123,20,0,1,0,Iphone
2002073017,2009-06-02 03:03:07,2009-06-02,2009,6,June,2,3,Tuesday,1,23,Night,nikadudkina,It's not fair that update to 3.0 for iPod Touch isn't free as it is for iPhone.  If it's over 9 usd I wont pay for it. :\,0,Negative,-0.6876,Negative,121,28,0,0,0,Iphone
1993840044,2009-06-01 11:00:39,2009-06-01,2009,6,June,1,11,Monday,0,23,Morning,shtikki,the little side &quot;vibrate/unvibrate&quot; button just broke off my iphone...   now what ?,0,Negative,-0.4215,Negative,93,13,0,0,0,Iphone
2221067153,2009-06-18 04:37:36,2009-06-18,2009,6,June,18,4,Thursday,3,25,Night,KirstyMorrow,Got the new iPhone update! Can't mms yet tho ,0,Negative,0.0,Neutral,45,9,0,0,0,Iphone
1677273065,2009-05-02 01:14:52,2009-05-02,2009,5,May,2,1,Saturday,5,18,Night,vintagy,"@ilubmusic when u update from text, u can only send updates, they're not sent to your fone  i want an iphone..",0,Negative,0.0772,Positive,110,21,0,1,0,Iphone
2248846879,2009-06-19 21:17:00,2009-06-19,2009,6,June,19,21,Friday,4,25,Evening,johnnydinero,Got that new iPhone 3g S for the people that don't know u can't mms message yet  but the video camera is awesome !,0,Negative,0.7871,Positive,114,24,0,0,0,Iphone
1978933992,2009-05-31 00:59:37,2009-05-31,2009,5,May,31,0,Sunday,6,22,Night,iPhonex3,http://iPhonex3.com is BACK UP and RUNNING!! ,1,Positive,0.0,Neutral,45,6,1,0,0,Iphone
2236474133,2009-06-19 03:47:59,2009-06-19,2009,6,June,19,3,Friday,4,25,Night,miao_x," devstateddd, my silly iphone deleted all my jailbreak stuff  thats 25 apps !",0,Negative,0.1007,Positive,77,13,0,0,0,Iphone
2296301830,2009-06-23 09:00:59,2009-06-23,2009,6,June,23,9,Tuesday,1,26,Morning,Ne0n_Tiger,"'s iphone has no reception in the cement box building at work.  it blows his co-worker can chat freely on her cell, while i have to work! ",0,Negative,0.2481,Positive,138,27,0,0,0,Iphone
2056932129,2009-06-06 12:03:44,2009-06-06,2009,6,June,6,12,Saturday,5,23,Afternoon,dioriadore,finally home! 12 books = 9 bucks. and i got a new iphone... resyncing everything is a bitch ,0,Negative,-0.6239,Negative,92,18,0,0,0,Iphone
2176373723,2009-06-15 03:41:54,2009-06-15,2009,6,June,15,3,Monday,0,25,Night,bonkersVASS,"Keeps fucking up his twitters!!!! Stupid iPhone keyboard, can't wait for 3GS with the landscape keyboard ",1,Positive,-0.6776,Negative,105,16,0,0,0,Iphone
2206648043,2009-06-17 06:51:26,2009-06-17,2009,6,June,17,6,Wednesday,2,25,Morning,arashalla,"I'm wondering when will the iPhone 3.0 software update be available? Been checking since 6 a.m., still nothing ",0,Negative,0.0,Neutral,111,18,0,0,0,Iphone
2301959158,2009-06-23 16:08:39,2009-06-23,2009,6,June,23,16,Tuesday,1,26,Afternoon,mvenegascr,@evargas  the iphone camera doesn't has zoom! ,0,Negative,0.0,Neutral,46,7,0,1,0,Iphone
1753305615,2009-05-10 01:00:26,2009-05-10,2009,5,May,10,1,Sunday,6,19,Night,rachelbs,Hubby tried to fix my iPhone as it froze and zapped ALL my contacts. Everything. Gone.   Text me so I have your number. U know who u are..,0,Negative,0.0772,Positive,138,28,0,0,0,Iphone
1468052484,2009-04-06 23:27:48,2009-04-06,2009,4,April,6,23,Monday,0,15,Evening,deck86,Synching my contacts from my old mobile to iPhone. Import does not work well ,0,Negative,-0.2057,Negative,77,14,0,0,0,Iphone
2213626557,2009-06-17 15:37:40,2009-06-17,2009,6,June,17,15,Wednesday,2,25,Afternoon,kim_and_co,i have iphone os 3.0 but still not the introduced push notification! they also don't mention push on apple.com anymore! ,0,Negative,0.0,Neutral,120,20,0,0,0,Iphone
1835073652,2009-05-18 05:03:53,2009-05-18,2009,5,May,18,5,Monday,0,21,Night,eistrom,Still no iPhone to me.. ,0,Negative,-0.296,Negative,24,5,0,0,0,Iphone
2175487579,2009-06-15 01:07:31,2009-06-15,2009,6,June,15,1,Monday,0,25,Night,sazza777,Stuck on late train into Liverpool street  thank god I have an iPhone to keep me occupied!,0,Negative,0.4389,Positive,90,17,0,0,0,Iphone
1983590126,2009-05-31 13:27:00,2009-05-31,2009,5,May,31,13,Sunday,6,22,Afternoon,ramdomthoughts,@ksymmonds @SarahSymmonds My pleasure - great site - use it a lot for me iPhone ringtones ,1,Positive,0.8316,Positive,90,16,0,1,0,Iphone
2220428902,2009-06-18 03:03:15,2009-06-18,2009,6,June,18,3,Thursday,3,25,Night,QuiteTom,Is sorting out his updated iPhone. Half my apps don't work due to a lack of jailbreak hacks and patches ,0,Negative,-0.3182,Negative,104,20,0,0,0,Iphone
2191160975,2009-06-16 04:39:50,2009-06-16,2009,6,June,16,4,Tuesday,1,25,Night,RobBaca,@appletell Thanks for the link! I think I will restore the iPhone... That seems to get rid of it. ,1,Positive,0.6588,Positive,98,19,0,1,0,Iphone
1995207581,2009-06-01 13:07:15,2009-06-01,2009,6,June,1,13,Monday,0,23,Afternoon,fpalattao,I think its time to get a blackbery @mrs_schratty I think my iPhone is broken  I can't send any emails out.,0,Negative,-0.4767,Negative,107,21,0,1,0,Iphone
2219329813,2009-06-18 00:17:41,2009-06-18,2009,6,June,18,0,Thursday,3,25,Night,ConMan12,@Riyaleh i don't have an iphone  and idk what that blank tweet is supposed to mean....,0,Negative,-0.1027,Negative,86,16,0,1,0,Iphone
2053797456,2009-06-06 05:43:52,2009-06-06,2009,6,June,6,5,Saturday,5,23,Night,cheeselover2,I want an iphone. ,0,Negative,0.0772,Positive,18,4,0,0,0,Iphone
2206898415,2009-06-17 07:12:27,2009-06-17,2009,6,June,17,7,Wednesday,2,25,Morning,jakks,@saragthatsme phew. i am lost without my iphone  thank you for setting me straight!,0,Negative,-0.4218,Negative,83,14,0,1,0,Iphone
2176033073,2009-06-15 02:43:04,2009-06-15,2009,6,June,15,2,Monday,0,25,Night,parambir,- why  can't I develop iPhone apps on windows.. this is really bad ,0,Negative,-0.5849,Negative,67,13,0,0,0,Iphone
2257758525,2009-06-20 14:50:48,2009-06-20,2009,6,June,20,14,Saturday,5,25,Afternoon,ForCHINateChins,  #squarespace #trackle  no apple iphone card for us  maybe tomorrow! I guess it helps if you tweet it huh?  We forgot ,0,Negative,0.1759,Positive,119,21,0,0,1,Iphone
2193277450,2009-06-16 08:14:20,2009-06-16,2009,6,June,16,8,Tuesday,1,25,Morning,warrenbuckley,time to load up iPhone with some music for flight to #CG09 and think about packing. Not long now ,1,Positive,0.0,Neutral,97,19,0,0,1,Iphone
2262581489,2009-06-20 22:48:03,2009-06-20,2009,6,June,20,22,Saturday,5,25,Evening,nycitysteve,@appleiphoneapps you guys rock with the updates all day....  Too bad nothing cool has come out yet ,0,Negative,-0.6664,Negative,99,17,0,1,0,Iphone
2225419682,2009-06-18 10:41:50,2009-06-18,2009,6,June,18,10,Thursday,3,25,Morning,smt504,@kreatre2009 I'm sure its awesome I don't actually have an iPhone thanks to srpint  but I just really wanted to say that lame joke.,0,Negative,0.5023,Positive,131,24,0,1,0,Iphone
1883451144,2009-05-22 08:34:20,2009-05-22,2009,5,May,22,8,Friday,4,21,Morning,hockeydork,My iPhone has been acting up and now I have to restore everything.  This sucks.,0,Negative,-0.0772,Negative,79,15,0,0,0,Iphone
2216563516,2009-06-17 19:39:08,2009-06-17,2009,6,June,17,19,Wednesday,2,25,Evening,KrisLeeP,@Mr_Pavon No iPhone for me to update...     SIGHHHH,0,Negative,-0.296,Negative,51,8,0,1,0,Iphone
1979621200,2009-05-31 03:50:09,2009-05-31,2009,5,May,31,3,Sunday,6,22,Night,thatguyben,"@girlwonders not to start a Religious War, but Things has an iPhone version already ",1,Positive,-0.3506,Negative,84,14,0,1,0,Iphone
2213033943,2009-06-17 14:51:01,2009-06-17,2009,6,June,17,14,Wednesday,2,25,Afternoon,drgordis,some app already crash in my iphone ,0,Negative,-0.4019,Negative,36,7,0,0,0,Iphone
1984157252,2009-05-31 14:33:11,2009-05-31,2009,5,May,31,14,Sunday,6,22,Afternoon,bjaurigue,i need to tune my gtar but my step dad took off the app on his iphone ,0,Negative,0.0,Neutral,70,17,0,0,0,Iphone
2184917665,2009-06-15 16:36:42,2009-06-15,2009,6,June,15,16,Monday,0,25,Afternoon,ninoz,Noob learning to makes apps for the iPhone. PLEASE help me out  I know VERY little but quick learner. Need a starting guide or something.,0,Negative,0.415,Positive,137,25,0,0,0,Iphone
2248194786,2009-06-19 20:14:45,2009-06-19,2009,6,June,19,20,Friday,4,25,Evening,amcarter,my #iphone just died 4 no reason. It went 2 sleep &amp; nevr woke up  ive tried resetting it but it wnt show any signs of life. Help!,0,Negative,0.2363,Positive,133,28,0,0,1,Iphone
2253837706,2009-06-20 08:49:17,2009-06-20,2009,6,June,20,8,Saturday,5,25,Morning,justdewitt,Where oh where is my iPhone 3G S?? ,0,Negative,0.0,Neutral,35,8,0,0,0,Iphone
2245347542,2009-06-19 16:00:21,2009-06-19,2009,6,June,19,16,Friday,4,25,Afternoon,domingo421,iPhone upgrade survived...lost data during jailbreak   internet tethering works     http://twitpic.com/7uh0t,0,Negative,0.0,Neutral,108,10,1,0,0,Iphone
2210799386,2009-06-17 12:02:14,2009-06-17,2009,6,June,17,12,Wednesday,2,25,Afternoon,Jmoore613,iphone 3.0 bricked my phone because activation servers are getting slammed. ,0,Negative,0.0,Neutral,76,11,0,0,0,Iphone
2215970519,2009-06-17 18:52:01,2009-06-17,2009,6,June,17,18,Wednesday,2,25,Evening,smoshanthony,"So how's everyone liking iPhone OS 3.0, eh, eh? I can't download until I get home at 10:30 ",0,Negative,0.4522,Positive,91,18,0,0,0,Iphone
1557335447,2009-04-19 03:28:32,2009-04-19,2009,4,April,19,3,Sunday,6,16,Night,satyaissatan,@SohamMondal  thanks 2 soham. Twitterin from my twitterfon app 4 iPhone . Thanks 4 the amazing links bro.  ,1,Positive,0.8625,Positive,107,18,0,1,0,Iphone
2210918574,2009-06-17 12:11:29,2009-06-17,2009,6,June,17,12,Wednesday,2,25,Afternoon,hiskov,@StephenFleming: iPhone 3.0 upgrade ...   Try to do a restore! press front button as you turn on phone,0,Negative,0.3595,Positive,102,18,0,1,0,Iphone
2202315916,2009-06-16 21:35:25,2009-06-16,2009,6,June,16,21,Tuesday,1,25,Evening,tat_zizzy,tweetdeck for iphone keeps crashing! ,0,Negative,0.0,Neutral,37,5,0,0,0,Iphone
2222490344,2009-06-18 07:03:15,2009-06-18,2009,6,June,18,7,Thursday,3,25,Morning,mattymcg,@Laughing_Lion Hey so have you won yourself an iPhone yet? No luck over here  #squarespace,0,Negative,0.3577,Positive,90,15,0,1,1,Iphone
1965449701,2009-05-29 15:56:35,2009-05-29,2009,5,May,29,15,Friday,4,22,Afternoon,AdubbFFamous,@MizZBEhavE193 can i have ur iphone pretty pleeeeeeease? ,1,Positive,0.4939,Positive,57,8,0,1,0,Iphone
2177425220,2009-06-15 06:05:02,2009-06-15,2009,6,June,15,6,Monday,0,25,Morning,afkham_azeez,A little birdy tells me that I'm gonna win an iPhone from #squarespace ,1,Positive,0.5859,Positive,71,13,0,0,1,Iphone
2235622699,2009-06-19 01:39:55,2009-06-19,2009,6,June,19,1,Friday,4,25,Night,bandwidthpirate,"Updated my iPhone to 3.0 software. I had to a hard reset  but everything was backed up  Wife's iPhone took 10 mins, no problems!",0,Negative,0.4817,Positive,128,24,0,0,0,Iphone
2203689030,2009-06-17 00:18:17,2009-06-17,2009,6,June,17,0,Wednesday,2,25,Night,absolutchrys,I already have 3.0 &quot;Gold Master&quot; on my iPhone but I still wanna restore just in case this one's more polished...but iTunes won't let me ,0,Negative,0.4215,Positive,146,25,0,0,0,Iphone
2241306092,2009-06-19 10:47:25,2009-06-19,2009,6,June,19,10,Friday,4,25,Morning,ericboehs,iPhone 3.0 Jailbreak available at http://blog.iphone-dev.org/ - DOESN'T NOT WORK with the new iPhone 3GS! ,0,Negative,0.0,Neutral,106,15,1,0,0,Iphone
2258461432,2009-06-20 15:57:56,2009-06-20,2009,6,June,20,15,Saturday,5,25,Afternoon,DaintyDoll,@Rochellewiseman I text to get work but nothing happened  does it work with iPhones?,0,Negative,0.0,Neutral,84,14,0,1,0,Iphone
1824546159,2009-05-17 01:51:15,2009-05-17,2009,5,May,17,1,Sunday,6,20,Night,Cabaal,@mikeanywhere @Fajitasgtr are/or iphone ,1,Positive,0.0,Neutral,40,4,0,1,0,Iphone
2191550439,2009-06-16 05:30:30,2009-06-16,2009,6,June,16,5,Tuesday,1,25,Night,JordTehPwneR,iPhone OS 3.0 released on Thursday! Bluetooth is good. ,1,Positive,0.4926,Positive,55,9,0,0,0,Iphone
1795410134,2009-05-14 07:43:25,2009-05-14,2009,5,May,14,7,Thursday,3,20,Morning,storiesmac,"@spicyiphone MacStories 1st Contest: Win a copy of Mailplane, the app that brings Gmail to Mac. See details at macstories.net  ",1,Positive,0.5859,Positive,127,20,0,1,0,Iphone
2015385068,2009-06-03 04:31:19,2009-06-03,2009,6,June,3,4,Wednesday,2,23,Night,JamesGreen,Oh noes! @TwitterFon update introduced ads in the app  I might have a look alternate apps for iPhone. Suggestions?,0,Negative,0.0,Neutral,114,19,0,1,0,Iphone
2236795991,2009-06-19 04:33:16,2009-06-19,2009,6,June,19,4,Friday,4,25,Night,RoamerDotCom,"@waynedavies tried them too as they were just next door, nothing for the iPhone ",0,Negative,0.0,Neutral,80,14,0,1,0,Iphone
2204011279,2009-06-17 01:05:38,2009-06-17,2009,6,June,17,1,Wednesday,2,25,Night,steveeadie,just found out from my local Starbucks that #VIA will not be released outside of London until next year... not good @Starbucks ,0,Negative,-0.3412,Negative,127,22,0,1,1,Starbucks
1975816504,2009-05-30 15:57:58,2009-05-30,2009,5,May,30,15,Saturday,5,22,Afternoon,joshdaughtry,Going to work at starbucks. U should come visit me! I'll be there til close. ,1,Positive,0.0,Neutral,77,15,0,0,0,Starbucks
1988875833,2009-05-31 23:38:11,2009-05-31,2009,5,May,31,23,Sunday,6,22,Evening,millieflorey,taught my dogs tricks! haha @juliaoneill i swear i should be a dog trainer or something. you missed out on starbucks this morning.... ,0,Negative,0.1007,Positive,134,23,0,1,0,Starbucks
1696169209,2009-05-04 07:45:05,2009-05-04,2009,5,May,4,7,Monday,0,19,Morning,courtneyyy3,time for school. its going to be rough without my Starbucks ,0,Negative,0.0,Neutral,60,11,0,0,0,Starbucks
2053548531,2009-06-06 04:56:36,2009-06-06,2009,6,June,6,4,Saturday,5,23,Night,xBabyV,@_Snoopy3_ I am great thanks! Just sitting here with my Starbucks  you?,1,Positive,0.807,Positive,71,12,0,1,0,Starbucks
1694904095,2009-05-04 04:33:09,2009-05-04,2009,5,May,4,4,Monday,0,19,Night,hmmkatiesays,I love when i have time for starbucks ,1,Positive,0.6369,Positive,38,8,0,0,0,Starbucks
1985682713,2009-05-31 17:34:29,2009-05-31,2009,5,May,31,17,Sunday,6,22,Afternoon,williamO_O,Mocha almond fudge ice cream and a Starbucks grande peppermint mocha frapuccino. ,1,Positive,0.0,Neutral,81,12,0,0,0,Starbucks
2174589570,2009-06-14 22:52:32,2009-06-14,2009,6,June,14,22,Sunday,6,24,Evening,so_fey,Sitting in starbucks about to go to the airport to say goodbye to Steph. ,0,Negative,0.0,Neutral,73,14,0,0,0,Starbucks
1835306407,2009-05-18 05:40:45,2009-05-18,2009,5,May,18,5,Monday,0,21,Night,JAHLIVS,I'm at starbucks in downtown Boston n the talk of the shop is da b-ball game last night. We lost it  still luv u Paul Pierce. Mayb nex yr,0,Negative,-0.3182,Negative,137,29,0,0,0,Starbucks
2064853441,2009-06-07 07:19:47,2009-06-07,2009,6,June,7,7,Sunday,6,23,Morning,ReScUeMeGoD,Starbucks for coffee and scones for breakfast this morning.  yaaay!,1,Positive,0.0,Neutral,67,10,0,0,0,Starbucks
2296370243,2009-06-23 09:06:01,2009-06-23,2009,6,June,23,9,Tuesday,1,26,Morning,Spud_Muffin,woah woah woah.......why is starbucks all out of Carmel Frapp??? ,0,Negative,0.0,Neutral,65,10,0,0,0,Starbucks
1967678492,2009-05-29 20:01:13,2009-05-29,2009,5,May,29,20,Friday,4,22,Evening,daanix3,"@tommcfly So you can answer me right?  Have you got starbucks in Sao Paulo? You can go to Starbucks in Rio too, if you didn't...",1,Positive,0.0,Neutral,128,25,0,1,0,Starbucks
1759052743,2009-05-10 18:21:14,2009-05-10,2009,5,May,10,18,Sunday,6,19,Evening,drea_2010,had the car all day  made my mother brownies  i love my nancy and can't stop drinking starbucks tea  haha,1,Positive,0.8437,Positive,105,20,0,0,0,Starbucks
2064492672,2009-06-07 06:25:05,2009-06-07,2009,6,June,7,6,Sunday,6,23,Morning,peaceSabrina,"Walking along macau up streets, enjoying Starbucks!  - http://tweet.sg",1,Positive,0.5707,Positive,70,9,1,0,0,Starbucks
1997750311,2009-06-01 17:23:36,2009-06-01,2009,6,June,1,17,Monday,0,23,Afternoon,mrsxjonasx26,Got starbucks all over my phone...sticky...nice to know such an amazing coffee shop originated here ,1,Positive,0.5859,Positive,100,15,0,0,0,Starbucks
1981485411,2009-05-31 09:15:08,2009-05-31,2009,5,May,31,9,Sunday,6,22,Morning,super_carolin,"dude, my dad just totally gave me his old PDA, which MEANS I can TWAT where ever I want that has wifi, like STARBUCKS. LOVE my life ",1,Positive,0.3818,Positive,132,27,0,0,0,Starbucks
2044074667,2009-06-05 08:49:58,2009-06-05,2009,6,June,5,8,Friday,4,23,Morning,JaneAngelique,Zac's also on Starbucks  @xBabyV,1,Positive,0.0,Neutral,32,5,0,1,0,Starbucks
2213174152,2009-06-17 15:01:45,2009-06-17,2009,6,June,17,15,Wednesday,2,25,Afternoon,TotesMcGotes,"@itsSteelerette I'm all confuzzled.... I'm like, where did the cute starbucks loving p90x girl go   and who is this steelers dude!?!?",0,Negative,0.8845,Positive,133,21,0,1,0,Starbucks
1823142464,2009-05-16 21:13:01,2009-05-16,2009,5,May,16,21,Saturday,5,20,Evening,itzmeehchris,@megdia aww I wish I was there...  I was downstairs at starbucks working.. LOL  When's the next time your coming back to Sacramento?,0,Negative,0.7378,Positive,132,23,0,1,0,Starbucks
1548498359,2009-04-17 21:07:13,2009-04-17,2009,4,April,17,21,Friday,4,16,Evening,sammiikins,@thomas_mathews  It doesn't matter. NO ONE DID IT.  Starbucks Grande Vanilla Latte was my BFF today.,0,Negative,0.7899,Positive,100,16,0,1,0,Starbucks
2214132973,2009-06-17 16:18:47,2009-06-17,2009,6,June,17,16,Wednesday,2,25,Afternoon,colettebett,"@starbucksapron no, no jon  but I did get me this - http://www.twitpic.com/7nulg",0,Negative,-0.1531,Negative,80,12,1,1,0,Starbucks
1995996339,2009-06-01 14:22:19,2009-06-01,2009,6,June,1,14,Monday,0,23,Afternoon,shockergirl,Starbucks ruined most of my day ,0,Negative,-0.4767,Negative,32,6,0,0,0,Starbucks
2063135081,2009-06-07 01:29:49,2009-06-07,2009,6,June,7,1,Sunday,6,23,Night,TWEETmedona,@jedd i soooo agreee with the whole a 24 hour starbucks lol    (-doOnaviie-),1,Positive,0.4215,Positive,76,13,0,1,0,Starbucks
